"date","machine_id","assembly_line_no","hydraulic_pressu","coolant_pressure","air_system_press","coolant_temperat","hydraulic_oil_te","spindle_bearing_","spindle_vibratio","tool_vibration_m","spindle_speed_rp","voltage_volts","torque_nm","cutting_kn","downtime"
"2022-03-03","MAKINO-L3-UNIT1-2015","Shop Floor, L3","135.4071833","5.47","6.52","24.7","52.0","34.9","0.247","29.753","19197.0","334.0","33.92336502","3.05","NO_MACHINE_FAILURE"
"2022-03-03","MAKINO-L2-UNIT1-2015","Shop Floor, L2","116.4389854","5.49","6.91","24.9","46.0","33.5","0.552","21.111","13272.0","408.0","34.97300419","3.2","NO_MACHINE_FAILURE"
"2022-03-03","MAKINO-L2-UNIT1-2015","Shop Floor, L2","114.3056755","5.5","6.33","25.0","48.0","36.3","1.283","28.069","22031.0","333.0","35.5812209","3.13","NO_MACHINE_FAILURE"
"2022-03-03","MAKINO-L1-UNIT1-2013","Shop Floor, L1","142.0412212","5.5","6.44","24.9","50.9","37.0","1.473","35.075","22017.0","327.0","34.97300419","3.12","NO_MACHINE_FAILURE"
"2022-03-03","MAKINO-L1-UNIT1-2013","Shop Floor, L1","106.0251437","5.5","6.93","24.9","50.3","37.6","0.887","34.853","22027.0","409.0","35.58033366","3.15","NO_MACHINE_FAILURE"
"2022-03-03","MAKINO-L3-UNIT1-2015","Shop Floor, L3","103.7068079","5.48","6.38","24.9","47.2","43.2","0.38","34.931","21995.0","348.0","32.37045571","2.98","NO_MACHINE_FAILURE"
"2022-03-03","MAKINO-L2-UNIT1-2015","Shop Floor, L2","120.7446059","3.16","6.94","24.9","48.7","30.6","0.624","18.76","22029.0","364.0","35.5812209","2.96","NO_MACHINE_FAILURE"
"2022-03-03","MAKINO-L1-UNIT1-2013","Shop Floor, L1","148.8076502","3.05","6.92","24.9","42.4","31.1","0.766","33.386","22002.0","327.0","22.0","1.88","NO_MACHINE_FAILURE"
"2022-03-03","MAKINO-L2-UNIT1-2015","Shop Floor, L2","63.76","6.96","7.02","25.6","46.1","29.7","1.595","30.628","17576.0","318.0","17.89931102","3.93","MACHINE_FAILURE"
"2022-03-03","MAKINO-L3-UNIT1-2015","Shop Floor, L3","155.2859257","3.11","6.91","24.9","47.7","39.9","1.337","29.896","21994.0","362.0","21.70601073","1.87","NO_MACHINE_FAILURE"
"2022-03-03","MAKINO-L2-UNIT1-2015","Shop Floor, L2","137.37","4.36","6.04","15.5","51.2","37.9","0.482","31.455","20801.0","334.0","17.89931102","2.51","MACHINE_FAILURE"
"03-Mar-2022","MAKINO-L1-UNIT1-2013","Shop Floor, L1","135.93","4.33","6.2","7.7","0.0","35.7","0.703","22.013","23432.0","409.0","15.90071615","2.4","MACHINE_FAILURE"
"2022-02-03","MAKINO-L1-UNIT1-2013","Shop Floor, L1","119.1549112","5.0","6.57","20.2","47.0","33.7","0.96","15.225","16198.0","367.0","35.58033366","1.86","NO_MACHINE_FAILURE"
"2022-02-03","MAKINO-L3-UNIT1-2015","Shop Floor, L3","141.14","5.36","6.15","24.4","51.7","42.6","1.051","37.618","19548.0","340.0","16.96410507","3.58","MACHINE_FAILURE"
"2022-02-03","MAKINO-L2-UNIT1-2015","Shop Floor, L2","71.04","4.85","5.67","4.5","45.4","40.2","0.893","28.987","27613.0","373.0","24.42703643","2.63","MACHINE_FAILURE"
"2022-02-03","MAKINO-L3-UNIT1-2015","Shop Floor, L3","137.37","4.57","6.47","28.7","43.6","30.7","1.018","19.386","27613.0","259.0","24.48215385","3.91","MACHINE_FAILURE"
"2022-02-03","MAKINO-L2-UNIT1-2015","Shop Floor, L2","127.0516177","4.99","6.21","8.7","38.7","38.7","1.353","15.285","19197.0","400.0","35.5812209","2.59","NO_MACHINE_FAILURE"
"2022-02-03","MAKINO-L3-UNIT1-2015","Shop Floor, L3","91.48687518","4.98","5.93","9.9","47.4","35.7","1.595","24.794","20031.0","324.0","32.0","2.58","NO_MACHINE_FAILURE"
"2022-02-03","MAKINO-L3-UNIT1-2015","Shop Floor-L3	","124.8514757","5.0","6.24","10.6","39.9","32.3","0.879","28.975","20073.0","397.0","23.78329099","2.8","NO_MACHINE_FAILURE"
"2022-02-03","MAKINO-L2-UNIT1-2015","Shop Floor, L2","126.8309417","5.0","6.0","11.9","47.8","33.4","1.265","25.383","20084.0","419.0","23.77026489","2.72","NO_MACHINE_FAILURE"
"2022-02-03","MAKINO-L3-UNIT1-2015","Shop Floor, L3","52.92","5.92","6.72","25.6","42.0","35.1","1.203","27.639","19648.0","365.0","24.29774023","3.93","MACHINE_FAILURE"
"2022-02-03","MAKINO-L2-UNIT1-2015","Shop Floor, L2","109.7800202","4.98","6.38","7.4","54.3","34.6","0.558","25.695","18436.0","331.0","34.97300419","2.0","NO_MACHINE_FAILURE"
"2022-01-03","MAKINO-L1-UNIT1-2013","Shop Floor, L1","64.94","6.89","6.68","24.4","48.6","39.2","0.822","27.063","19860.0","431.0","24.03836858","3.58","MACHINE_FAILURE"
"2022-05-02","MAKINO-L2-UNIT1-2015","SHOP FLOOR-L2","155.6221835","3.13","5.94","8.7","43.4","35.1","1.942","26.073","20617.0","337.0","23.15574526","2.01","NO_MACHINE_FAILURE"
"2022-05-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","148.801101","5.16","6.25","4.5","41.0","33.7","0.751","27.272","20765.0","231.0","22.99070551","2.75","NO_MACHINE_FAILURE"
"2022-05-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","91.2","6.96","5.98","29.8","48.1","38.3","0.97","15.965","18445.0","352.0","25.88246137","3.55","MACHINE_FAILURE"
"2022-04-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","83.26","4.73","6.61","9.4","51.8","32.4","1.0","23.627","19085.0","403.0","25.01451402","2.66","MACHINE_FAILURE"
"2022-04-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","139.220884","5.03","6.46","5.7","46.1","37.5","0.995","36.018","20203.0","271.0","32.51929855","2.0","NO_MACHINE_FAILURE"
"2022-04-02","MAKINO-L3-UNIT1-2015","SHOP FLOOR-L3","150.7033294","5.01","6.32","20.3","41.4","30.4","0.77","23.408","20148.0","331.0","23.69475878","2.8","NO_MACHINE_FAILURE"
"2022-04-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","127.8597246","5.04","6.99","20.6","42.7","30.4","1.231","33.445","20248.0","	234.0","32.37045571","2.92","NO_MACHINE_FAILURE"
"2022-04-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","99.4448713","5.04","5.72","20.6","52.5","36.9","0.943","35.6","20245.0","356.0","33.92336502","2.76","NO_MACHINE_FAILURE"
"2022-04-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","132.4521949","5.03","6.54","20.5","54.9","40.7","1.694","19.804","20214.0","368.0","32.51929855","2.77","NO_MACHINE_FAILURE"
"2022-04-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","83.11","4.68","7.34","26.1","47.4","37.3","1.177","45.492","26605.0","286.0","16.96410507","2.5","MACHINE_FAILURE"
"2022-04-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","70.03","4.73","6.42","24.3","49.5","40.5","0.863","19.171","20504.0","330.0","17.89931102","2.71","MACHINE_FAILURE"
"2022-04-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","93.75","4.73","6.24","25.0","51.1","30.9","1.36","16.287","21951.0","411.0","15.90071615","2.8","MACHINE_FAILURE"
"2022-04-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","97.86","4.72","6.08","23.8","44.4","39.6","1.174","29.139","19083.0","322.0","25.01713567","2.58","MACHINE_FAILURE"
"2022-04-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","125.4044139","3.16","6.25","10.6","51.7","36.0","1.676","36.225","14152.0","308.0","34.97300419","1.95","NO_MACHINE_FAILURE"
"2022-04-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","72.5","4.67","6.23","16.5","46.6","33.1","1.676","21.15","18906.0","	370.0","25.25134878","2.79","MACHINE_FAILURE"
"2022-04-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","80.15","4.72","6.45","26.8","50.9","36.9","0.763","27.324","19046.0","344.0","25.06573559","3.93","MACHINE_FAILURE"
" ","MAKINO-L1-UNIT1-2013","Shop Floor, L1","64.0","4.71","6.69","20.7","47.1","40.4","0.285","28.069","23432.0","347.0","25.06705172","3.49","MACHINE_FAILURE"
"2022-04-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","66.75","4.72","6.77","5.0","54.6","39.6","1.002","38.81","26526.0","324.0","25.02893992","3.91","MACHINE_FAILURE"
"2022-04-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","95.13","4.71","6.84","7.7","53.6","36.4","1.173","20.285","27613.0","358.0","25.06836799","3.61","MACHINE_FAILURE"
"2022-04-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","60.63","4.72","6.81","8.8","48.0","41.1","1.309","23.414","26605.0","358.0","25.03025219","3.67","MACHINE_FAILURE"
"2022-04-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","133.9299588","5.01","6.19","7.4","49.0","33.0","0.852","25.859","20152.0","417.0","23.69005558","2.79","NO_MACHINE_FAILURE"
"2022-04-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","147.28996","5.04","6.64","11.9","47.2","38.3","1.039","27.623","20236.0","406.0","23.59171773","2.89","NO_MACHINE_FAILURE"
"2022-04-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","75.91","4.84","6.81","26.4","45.0","37.4","0.865","34.051","18764.0","387.0","25.44244298","2.79","MACHINE_FAILURE"
"2022-04-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","163.960905","5.01","6.33","12.2","47.6","34.8","1.389","21.517","20155.0","410.0","23.6865294","2.86","NO_MACHINE_FAILURE"
"2022-04-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","88.99","6.0","6.66","28.7","50.7","35.3","0.764","24.665","19069.0","320.0","25.03550265","2.6","MACHINE_FAILURE"
"2022-04-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","85.66","5.57","7.02","30.3","53.4","35.1","0.403","24.483","19047.0","293.0","25.06441959","2.78","MACHINE_FAILURE"
"2022-04-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","118.6976914","5.03","0.0","4.5","44.8","37.4","0.941","23.135","20207.0","479.0","31.62033518","2.79","NO_MACHINE_FAILURE"
"2022-04-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","150.6690039","3.05","6.82","11.9","45.2","38.5","1.273","17.099","14266.0","279.0","35.5812209","1.89","NO_MACHINE_FAILURE"
"2022-04-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","118.9037","3.11","6.53","8.7","45.7","35.2","1.096","28.595","19197.0","390.0","32.51929855","1.88","NO_MACHINE_FAILURE"
"2022-04-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","104.1208724","5.02","7.01","20.4","45.8","38.7","0.951","31.201","20198.0","266.0","23.63610258","2.81","NO_MACHINE_FAILURE"
"2022-04-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","56.59","4.72","6.01","10.5","47.3","33.8","0.591","16.588","19065.0","324.0","25.04075531","3.58","MACHINE_FAILURE"
"02-04-2022","MAKINO-L3-UNIT1-2015","Shop Floor, L3","59.02","4.72","6.79","26.9","44.5","37.2","0.513","26.353","19056.0","398.0","25.05258186","3.69","MACHINE_FAILURE"
"2022-04-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","81.41","4.64","6.56","7.8","45.2","32.7","1.242","28.542","18711.0","347.0","25.51451018","4.0","MACHINE_FAILURE"
"2022-04-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","117.7004504","3.11","7.0","9.9","43.2","37.6","0.701","29.987","13272.0","281.0","33.92336502","1.99","NO_MACHINE_FAILURE"
"2022-04-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","65.59","4.72","6.25","11.0","47.0","33.0","1.85","36.575","19067.0","356.0","25.0381287","3.61","MACHINE_FAILURE"
"04-02-2022","MAKINO-L2-UNIT1-2015","Shop Floor, L2","81.35","4.72","6.78","14.0","46.1","28.0","0.874","19.783","19058.0","314.0","25.04995278","3.67","MACHINE_FAILURE"
"2022-04-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","90.76","4.68","6.4","25.9","44.7","34.7","1.279","23.703","18909.0","	334.0","25.24734254","3.67","MACHINE_FAILURE"
"2022-04-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","55.99","4.72","6.51","12.1","54.8","27.2","1.421","37.528","19053.0","	302.0","25.05652653","3.55","MACHINE_FAILURE"
"2022-03-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","69.68","4.96","6.26","24.4","46.6","44.1","0.995","21.157","21951.0","361.0","23.92992481","3.58","MACHINE_FAILURE"
"2022-03-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","121.6917433","5.47","5.91","11.9","51.5","31.8","0.946","17.57","14266.0"," 410.0","21.77432155","3.08","NO_MACHINE_FAILURE"
"2022-03-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","116.3562614","5.47","6.89","12.2","49.3","38.8","0.253","22.804","21941.0","390.0	","32.37045571","2.0","NO_MACHINE_FAILURE"
"2022-03-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","135.658497","5.47","7.12","4.5","51.3","31.9","1.201","29.612","21953.0","284.0","35.58033366","2.95","NO_MACHINE_FAILURE"
"2022-03-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","114.8836052","5.48","6.81","11.9","38.2","30.7","1.0","26.103","14152.0","383.0","21.7277444","2.82","NO_MACHINE_FAILURE"
"2022-03-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","133.0333997","5.08","6.34","21.0","42.8","34.1","1.107","29.205","20413.0","353.0","31.5210747","1.91","NO_MACHINE_FAILURE"
"2022-03-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","114.4613475","5.47","7.08","24.7","45.6","34.7","0.399","33.254","16198.0","364.0","21.7902232","1.99","NO_MACHINE_FAILURE"
"2022-03-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","112.6375084","5.47","6.35","24.7","54.9","0.0","1.057","26.24","17726.0","259.0","21.77332847","1.95","NO_MACHINE_FAILURE"
"2022-03-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","117.4808902","5.47","6.4","24.7","43.1","35.4","0.922","21.824","21930.0","339.0","21.76935705","1.89","NO_MACHINE_FAILURE"
"2022-03-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","142.663752","5.47","0.0","9.9","49.5","38.0","0.54","20.187","21952.0","346.0","33.92336502","3.12","NO_MACHINE_FAILURE"
"2022-03-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","141.0105077","5.48","0.0","24.8","48.9","32.1","1.463","29.638","17726.0","379.0","33.92336502","1.88","NO_MACHINE_FAILURE"
"2022-03-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","124.0694129","3.89","7.43","24.6","50.0","34.9","1.199","17.512","16198.0","345.0","35.58033366","2.01","NO_MACHINE_FAILURE"
"2022-03-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","125.4034226","5.47","6.84","10.6","42.0","35.5","1.269","37.846","21952.0","412.0","34.97300419","3.18","NO_MACHINE_FAILURE"
"2022-03-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","139.34","6.84","5.63","6.9","46.9","43.7","0.639","22.33","26605.0","393.0","14.10999444","2.68","MACHINE_FAILURE"
"2022-03-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","145.9409477","5.47","6.96","8.7","51.5","34.0","0.517","26.893","21893.0","389.0","32.51929855","2.9","NO_MACHINE_FAILURE"
"2022-03-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","145.9873255","3.05","5.78","12.2","42.5","32.7","0.636","17.94","15217.0","296.0","32.37045571","1.91","NO_MACHINE_FAILURE"
"2022-03-02","MAKINO-L3-UNIT1-2015","SHOP FLOOR-L3","71.52","4.35","6.71","29.8","50.0","28.6","0.648","38.874","21951.0","356.0","15.1197393","2.5","MACHINE_FAILURE"
"2022-03-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","86.78","4.34","6.48","30.3","52.0","35.9","1.462","16.707","20801.0"," 362.0 ","15.1197393","2.61","MACHINE_FAILURE"
"2022-03-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","77.92","4.35","5.93","29.8","46.0","24.0","1.185","25.148","25528.0","430.0","14.20288973","2.42","MACHINE_FAILURE"
"2022-03-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","62.32","4.35","6.62","28.7","48.7","33.3","1.433","23.582","17919.0","295.0","14.10999444","2.47","MACHINE_FAILURE"
"2022-03-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","88.13","4.35","6.65","26.4","45.4","39.2","0.777","11.114","21951.0","322.0","16.44955444","2.56","MACHINE_FAILURE"
"2022-03-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","97.64012094","5.48","6.62","10.6","49.0","39.5","0.803","17.239","21953.0","266.0","33.92336502","3.0","NO_MACHINE_FAILURE"
"2022-03-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","90.55","4.35","7.55","28.7","40.1","36.2","1.15","27.465","23432.0","323.0 ","14.20288973","2.61","MACHINE_FAILURE"
"2022-03-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","56.55","7.0","6.16","15.9","49.5","41.4","0.638","23.374","17484.0","352.0","27.30507893","2.64","MACHINE_FAILURE"
"2022-03-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","70.35","6.89","6.46","16.8","52.3","38.9","0.982","32.334","17919.0","425.0","27.31288975","3.55","MACHINE_FAILURE"
"2022-03-02","MAKINO-L1-UNIT1-2013","Shop Floor-L1	","67.13","6.86","6.09","24.5","51.1","25.6","1.123","25.857","26605.0","369.0","27.31914163","2.31","MACHINE_FAILURE"
"2022-03-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","134.02","6.96","5.63","22.0","46.9","43.7","1.0","22.33","27957.0","393.0","15.1197393","2.37","MACHINE_FAILURE"
"2022-03-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","91.68","4.34","6.94","19.2","45.0","34.2","1.069","29.546","17458.0","375.0","14.20288973","2.55","MACHINE_FAILURE"
"2022-03-02","MAKINO-L2-UNIT1-2015","Shop Floor-L2	","87.8","4.73","6.53","29.8","47.2","35.8","0.994","24.503","19092.0","412.0","25.0","3.61","MACHINE_FAILURE"
"2022-03-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","98.56","5.92","6.47","36.5","47.9","28.4","0.782","14.005","19922.0","304.0","23.96355788","2.88","MACHINE_FAILURE"
"2022-02-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","135.93","4.84","6.89","9.7","46.0","40.4","0.742","17.65","27957.0","345.0","24.24344912","3.58","MACHINE_FAILURE"
"2022-02-02","MAKINO-L3-UNIT1-2015","Shop Floor-L3	","53.89","4.84","7.34","28.7","38.5","31.5","0.768","30.664","25528.0","368.0","16.96410507","3.49","MACHINE_FAILURE"
"2022-02-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","141.14","6.84","6.89","20.4","47.9","40.1","0.443","26.546","26526.0","324.0","16.44955444","3.67","MACHINE_FAILURE"
"2022-02-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","94.77147322","5.18","5.72","22.0","42.4","36.8","0.811","23.355","20827.0","	402.0","22.92226437","2.11","NO_MACHINE_FAILURE"
"2022-02-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","135.9219185","5.22","6.7","9.9","44.3","36.5","0.3","44.204","20968.0","  361.0  ","36.0","0.0","NO_MACHINE_FAILURE"
"2022-02-02","MAKINO-L3-UNIT1-2015","Shop Floor, L3","142.0721474","5.22","5.92","5.7","41.1","33.2","1.098","30.914","20964.0","351.0","22.77246709","2.84","NO_MACHINE_FAILURE"
"2022-02-02","MAKINO-L2-UNIT1-2015","Shop Floor, L2","141.2282984","5.22","6.69","6.8","45.4","32.8","0.775","30.753","20966.0","377.0","22.77029476","2.88","NO_MACHINE_FAILURE"
"2022-02-02","MAKINO-L1-UNIT1-2013","Shop Floor, L1","128.299925","5.08","5.96","21.0","49.3","36.1","1.441","39.693","20415.0","353.0","23.38486407","2.17","NO_MACHINE_FAILURE"
"2022-06-01","MAKINO-L2-UNIT1-2015","Shop Floor, L2","142.36","4.84","6.56","29.8","50.3","23.4","0.888","25.308","21951.0","	451.0","15.90071615","3.58","MACHINE_FAILURE"
"2022-05-01","MAKINO-L1-UNIT1-2013","Shop Floor, L1","103.8207037","5.13","6.13","21.5","47.8","35.4","0.602","22.622","20616.0","349.0","23.15686845","1.99","NO_MACHINE_FAILURE"
"2022-05-01","MAKINO-L3-UNIT1-2015","Shop Floor, L3","131.3147378","5.09","6.07","21.2","51.3","37.2","1.412","30.854","14152.0","341.0","23.33571219","1.86","NO_MACHINE_FAILURE"
"2022-05-01","MAKINO-L1-UNIT1-2013","Shop Floor-L1	","122.0821628","3.05","6.62","21.2","51.5","38.5","0.565","23.246","20464.0","256.0","32.51929855","2.71","NO_MACHINE_FAILURE"
"2022-05-01","MAKINO-L3-UNIT1-2015","Shop Floor, L3","127.9410887","5.15","6.48","21.8","46.2","38.0","0.892","25.408","20720.0","409.0","31.5210747","3.0","NO_MACHINE_FAILURE"
"2022-05-01","MAKINO-L2-UNIT1-2015","Shop Floor, L2","126.3007562","5.09","7.14","21.2","44.6","30.7","1.074","24.229","20459.0","392.0","23.33457158","2.01","NO_MACHINE_FAILURE"
"2022-05-01","MAKINO-L1-UNIT1-2013","Shop Floor, L1","137.8915347","5.09","6.61","21.0","42.7","38.5","0.734","34.271","19197.0","313.0","23.32659044","2.11","NO_MACHINE_FAILURE"
"2022-05-01","MAKINO-L1-UNIT1-2013","Shop Floor, L1","125.95","4.58","6.88","26.4","44.1","40.1","1.322","27.535","27613.0","240.0","15.1197393","3.67","MACHINE_FAILURE"
"2022-05-01","MAKINO-L2-UNIT1-2015","Shop Floor, L2","134.54","4.59","7.23","24.4","48.7","37.1","0.419","13.105","23432.0","282.0","14.10999444","3.67","MACHINE_FAILURE"
"2022-05-01","MAKINO-L2-UNIT1-2015","Shop Floor, L2","134.02","4.59","7.09","30.3","47.0","38.8","1.208","26.214","18512.0","342.0","14.44705039","3.61","MACHINE_FAILURE"
"2022-05-01","MAKINO-L3-UNIT1-2015","Shop Floor, L3","135.93","4.6","6.83","29.8","54.0","39.2","0.848","26.985","18586.0","373.0","16.44955444","2.5","MACHINE_FAILURE"
"2022-05-01","MAKINO-L1-UNIT1-2013","Shop Floor, L1","58.45","4.62","6.82","24.4","49.6","41.5","1.369","8.928","27613.0","326.0","16.44955444","2.7","MACHINE_FAILURE"
"2022-05-01","MAKINO-L3-UNIT1-2015","Shop Floor, L3","146.7361062","3.05","5.81","21.2","57.9","33.6","1.059","22.88","20462.0","350.0","31.62033518","2.82","NO_MACHINE_FAILURE"
"2022-04-01","MAKINO-L2-UNIT1-2015","Shop Floor, L2","134.02","6.89","6.65","18.0","44.6","32.8","0.883","27.049","18719.0","258.0","15.90071615","3.69","MACHINE_FAILURE"
"2022-04-01","MAKINO-L1-UNIT1-2013","Shop Floor, L1","90.39","0.0","5.94","27.0","48.5","40.5","0.818","18.757","27613.0","364.0","25.49951928","2.64","MACHINE_FAILURE"
"2022-04-01","MAKINO-L3-UNIT1-2015","Shop Floor, L3","98.7","6.56","6.16","18.1","47.3","35.4","1.792","19.426","18735.0","332.0","14.20288973","3.55","MACHINE_FAILURE"
"2022-04-01","MAKINO-L2-UNIT1-2015","Shop Floor, L2","50.15","4.86","6.01","24.4","47.0","32.6","0.552","34.659","20504.0","378.0","15.90071615","3.55","MACHINE_FAILURE"
"2022-04-01","MAKINO-L2-UNIT1-2015","Shop Floor, L2","80.24","5.36","6.9","6.6","45.5","31.6","0.822","32.167","18738.0","331.0","15.1197393","3.91","MACHINE_FAILURE"
"2022-04-01","MAKINO-L1-UNIT1-2013","Shop Floor, L1","97.01","6.86","6.78","12.0","46.6","33.4","0.744","32.338","18729.0","287.0","25.48998879","3.59","MACHINE_FAILURE"
"01-Apr-2022","MAKINO-L1-UNIT1-2013","Shop Floor, L1","50.15","4.64","6.32","30.3","45.5","28.2","1.525","19.9","21951.0","325.0  ","25.47638615","3.69","MACHINE_FAILURE"
"2022-04-01","MAKINO-L1-UNIT1-2013","Shop Floor, L1","61.73","4.64","6.0","36.5","50.6","41.0","1.235","23.168","18720.0","422.0","25.50224359","2.66","MACHINE_FAILURE"
"2022-04-01","MAKINO-L2-UNIT1-2015","Shop Floor, L2","98.85","6.96","6.8","26.4","46.0","40.0","1.497","20.945","27957.0","331.0","14.20288973","3.93","MACHINE_FAILURE"
"2022-04-01","MAKINO-L2-UNIT1-2015","Shop Floor, L2","98.79","4.64","6.59","29.8","47.5","33.9","1.241","16.718","23432.0","281.0","17.89931102","3.91","MACHINE_FAILURE"
"2022-04-01","MAKINO-L2-UNIT1-2015","Shop Floor, L2","71.87","4.64","6.67","26.4","43.0","34.6","1.222","27.441","25528.0","334.0","25.50360596","3.55","MACHINE_FAILURE"
"2022-04-01","MAKINO-L1-UNIT1-2013","Shop Floor, L1","115.0018849","3.11","5.95","20.9","51.0","0.0","0.738","19.235","20351.0","342.0","32.37045571","2.83","NO_MACHINE_FAILURE"
"2022-04-01","MAKINO-L1-UNIT1-2013","Shop Floor, L1","149.6482884","5.05","6.27","20.6","50.0","37.7","1.189","17.3","20273.0","340.0","23.54866078","1.85","NO_MACHINE_FAILURE"
"2022-04-01","MAKINO-L2-UNIT1-2015","Shop Floor, L2","124.8178241","3.05","6.69","21.0","42.5","39.0","0.649","30.21","0.0","260.0","35.58033366","0.0","NO_MACHINE_FAILURE"
"2022-04-01","MAKINO-L3-UNIT1-2015","Shop Floor, L3","87.82786442","5.06","6.27","6.8","46.5","27.0","0.802","24.696","20348.0","338.0","34.97300419","1.99","NO_MACHINE_FAILURE"
"2022-04-01","MAKINO-L2-UNIT1-2015","Shop Floor, L2","145.5111959","3.11","6.52","20.9","52.0","33.2","0.592","27.635","20367.0","380.0","35.58033366","2.99","NO_MACHINE_FAILURE"
"2022-03-01","MAKINO-L1-UNIT1-2013","Shop Floor, L1","95.71492801","3.89","0.0","4.5","0.0","34.5","0.758","38.343","22032.0","281.0","21.66857298","3.16","NO_MACHINE_FAILURE"
"2022-03-01","MAKINO-L3-UNIT1-2015","Shop Floor, L3","95.71321415","5.48","7.01","10.6","49.2","38.1","1.079","26.736","14266.0","403.0","21.70995907","1.85","NO_MACHINE_FAILURE"
"2022-03-01","MAKINO-L1-UNIT1-2013","Shop Floor, L1","136.8758706","5.47","7.06","24.6","52.2","35.7","1.082","24.925","21888.0","357.0","30.51400825","1.86","NO_MACHINE_FAILURE"
"01-Mar-2022","MAKINO-L2-UNIT1-2015","Shop Floor, L2","93.43","5.92","5.82","9.3","50.0","31.2","1.094","21.901","23576.0","377.0","14.20288973","3.61","MACHINE_FAILURE"
"2022-03-01","MAKINO-L2-UNIT1-2015","Shop Floor, L2","145.98","4.92","6.09","26.3","44.8","31.2","0.317","16.631","19806.0","315.0","24.10390791","2.74","MACHINE_FAILURE"
"2022-03-01","MAKINO-L2-UNIT1-2015","Shop Floor, L2","127.9513753","0.0","6.39","24.6","35.8","34.8","1.774","25.39","21880.0","382.0 ","31.62033518","1.87","NO_MACHINE_FAILURE"
"2022-03-01","MAKINO-L1-UNIT1-2013","Shop Floor, L1","145.2115723","3.11","7.05","6.8","49.6","33.5","0.824","22.672","18436.0","	276.0","21.92935232","3.0","NO_MACHINE_FAILURE"
